"district","party","votes","votes_pct","region","poll_agg","pop_sup","poll_diff_pct","poll_result"
"Lotbinière-Frontenac","PLQ",2483,5.92191561926113,"QC",23.2607346633037,14.4,61.5328796062755,9.56584082764631
"Lotbinière-Frontenac","PCQ",13503,32.2044408404684,"QC",13.1261701225174,12.9,1.7532567637009,32.769067377716
"Lotbinière-Frontenac","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Lotbinière-Frontenac","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Lotbinière-Frontenac","Ind",NA,NA,"QC",NA,NA,NA,NA
"Lotbinière-Frontenac","Other",NA,NA,"QC",NA,NA,NA,NA
"Louis-Hébert","CAQ",17803,47.2102890479979,"QC",17.5136451675547,41,-57.2837922742568,20.1664451376665
"Louis-Hébert","QS",4537,12.0312914346327,"QC",9.64178057003824,15.4,-37.3910352594919,7.53266701213697
"Louis-Hébert","PQ",6228,16.5155131264916,"QC",34.5188037258404,14.6,136.430162505756,39.0476545236237
"Louis-Hébert","PLQ",3283,8.70591355078229,"QC",23.2607346633037,14.4,61.5328796062755,14.0629128546116
"Louis-Hébert","PCQ",5509,14.608857067091,"QC",13.1261701225174,12.9,1.7532567637009,14.8649878417191
"Louis-Hébert","PVQ",285,0.755767700875099,"QC",NA,NA,NA,NA
"Louis-Hébert","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Louis-Hébert","Ind",NA,NA,"QC",NA,NA,NA,NA
"Louis-Hébert","Other",65,0.172368072129409,"QC",NA,NA,NA,NA
"Marguerite-Bourgeoys","CAQ",6533,23.1535299121066,"QC",17.5136451675547,41,-57.2837922742568,9.89030993309754
"Marguerite-Bourgeoys","QS",2898,10.2707683583782,"QC",9.64178057003824,15.4,-37.3910352594919,6.43042174007628
"Marguerite-Bourgeoys","PQ",1966,6.96767791324072,"QC",34.5188037258404,14.6,136.430162505756,16.4736922131527
"Marguerite-Bourgeoys","PLQ",12635,44.7795576977601,"QC",23.2607346633037,14.4,61.5328796062755,72.3337090241456
"Marguerite-Bourgeoys","PCQ",3103,10.9973064927701,"QC",13.1261701225174,12.9,1.7532567637009,11.1901175126795
"Marguerite-Bourgeoys","PVQ",409,1.44953218032322,"QC",NA,NA,NA,NA
"Marguerite-Bourgeoys","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Marguerite-Bourgeoys","Ind",NA,NA,"QC",NA,NA,NA,NA
"Marguerite-Bourgeoys","Other",672,2.38162744542104,"QC",NA,NA,NA,NA
"Marie-Victorin","CAQ",9212,33.1128684399712,"QC",17.5136451675547,41,-57.2837922742568,14.1445616667702
"Marie-Victorin","QS",6307,22.6707404744788,"QC",9.64178057003824,15.4,-37.3910352594919,14.1939159100785
"Marie-Victorin","PQ",6913,24.8490294751977,"QC",34.5188037258404,14.6,136.430162505756,58.7506007693132
"Marie-Victorin","PLQ",2793,10.039539899353,"QC",23.2607346633037,14.4,61.5328796062755,16.2171578986459
"Marie-Victorin","PCQ",1952,7.01653486700216,"QC",13.1261701225174,12.9,1.7532567637009,7.13955273913531
"Marie-Victorin","PVQ",308,1.10711718188354,"QC",NA,NA,NA,NA
"Marie-Victorin","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Marie-Victorin","Ind",NA,NA,"QC",NA,NA,NA,NA
"Marie-Victorin","Other",335,1.20416966211359,"QC",NA,NA,NA,NA
"Marquette","CAQ",5722,21.8197071384991,"QC",17.5136451675547,41,-57.2837922742568,9.32055142643008
"Marquette","QS",2956,11.2721171446004,"QC",9.64178057003824,15.4,-37.3910352594919,7.05735584857161
"Marquette","PQ",2114,8.06131787675412,"QC",34.5188037258404,14.6,136.430162505756,19.0593869561153
"Marquette","PLQ",12255,46.7320012202563,"QC",23.2607346633037,14.4,61.5328796062755,75.4875472687197
"Marquette","PCQ",2395,9.13285539963392,"QC",13.1261701225174,12.9,1.7532567637009,9.29297780464703
"Marquette","PVQ",682,2.6006711409396,"QC",NA,NA,NA,NA
"Marquette","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Marquette","Ind",100,0.381330079316656,"QC",NA,NA,NA,NA
"Marquette","Other",NA,NA,"QC",NA,NA,NA,NA
"Maskinongé","CAQ",17096,53.5035833881013,"QC",17.5136451675547,41,-57.2837922742568,22.8547018207775
"Maskinongé","QS",3162,9.89578443338654,"QC",9.64178057003824,15.4,-37.3910352594919,6.19564818669566
"Maskinongé","PQ",4519,14.1426470128,"QC",34.5188037258404,14.6,136.430162505756,33.4374833149786
"Maskinongé","PLQ",1619,5.06681688730323,"QC",23.2607346633037,14.4,61.5328796062755,8.18457522243796
"Maskinongé","PCQ",5131,16.0579601289394,"QC",13.1261701225174,12.9,1.7532567637009,16.3394974010124
"Maskinongé","PVQ",227,0.710418427064751,"QC",NA,NA,NA,NA
"Maskinongé","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Maskinongé","Ind",69,0.215942165054924,"QC",NA,NA,NA,NA
"Maskinongé","Other",130,0.406847557349858,"QC",NA,NA,NA,NA
"Masson","CAQ",18195,51.5965290381125,"QC",17.5136451675547,41,-57.2837922742568,22.0400805231935
"Masson","QS",4610,13.0728221415608,"QC",9.64178057003824,15.4,-37.3910352594919,8.18475860519913
"Masson","PQ",6432,18.2395644283122,"QC",34.5188037258404,14.6,136.430162505756,43.1238318182005
"Masson","PLQ",2723,7.72175589836661,"QC",23.2607346633037,14.4,61.5328796062755,12.473174658799
"Masson","PCQ",2972,8.42785843920145,"QC",13.1261701225174,12.9,1.7532567637009,8.57562043732189
"Masson","PVQ",332,0.941470054446461,"QC",NA,NA,NA,NA
"Masson","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Masson","Ind",NA,NA,"QC",NA,NA,NA,NA
"Masson","Other",NA,NA,"QC",NA,NA,NA,NA
"Matane-Matapédia","CAQ",5163,17.3569555570497,"QC",17.5136451675547,41,-57.2837922742568,7.41423319061427
"Matane-Matapédia","QS",1450,4.87460498890607,"QC",9.64178057003824,15.4,-37.3910352594919,3.05193971874325
"Matane-Matapédia","PQ",20057,67.4275532844752,"QC",34.5188037258404,14.6,136.430162505756,159.41907380414
"Matane-Matapédia","PLQ",637,2.1414643985746,"QC",23.2607346633037,14.4,61.5328796062755,3.45916910876076
"Matane-Matapédia","PCQ",2316,7.78592079607342,"QC",13.1261701225174,12.9,1.7532567637009,7.92242797904697
"Matane-Matapédia","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Matane-Matapédia","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Matane-Matapédia","Ind",NA,NA,"QC",NA,NA,NA,NA
"Matane-Matapédia","Other",123,0.413500974920998,"QC",NA,NA,NA,NA
"Maurice-Richard","CAQ",8542,27.1631634178141,"QC",17.5136451675547,41,-57.2837922742568,11.6030733104365
"Maurice-Richard","QS",10903,34.6710338029065,"QC",9.64178057003824,15.4,-37.3910352594919,21.7071753288313
"Maurice-Richard","PQ",4612,14.6659458771902,"QC",34.5188037258404,14.6,136.430162505756,34.674719670447
"Maurice-Richard","PLQ",5414,17.2162686424778,"QC",23.2607346633037,14.4,61.5328796062755,27.8099344989467
"Maurice-Richard","PCQ",1322,4.2038986230801,"QC",13.1261701225174,12.9,1.7532567637009,4.27760376002838
"Maurice-Richard","PVQ",311,0.988965561102808,"QC",NA,NA,NA,NA
"Maurice-Richard","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Maurice-Richard","Ind",115,0.365694660857951,"QC",NA,NA,NA,NA
"Maurice-Richard","Other",228,0.725029414570547,"QC",NA,NA,NA,NA
"Mégantic","CAQ",12973,46.1705459463307,"QC",17.5136451675547,41,-57.2837922742568,19.7223063145443
"Mégantic","QS",3592,12.7838280304648,"QC",9.64178057003824,15.4,-37.3910352594919,8.00382238408089
"Mégantic","PQ",3588,12.7695921417895,"QC",34.5188037258404,14.6,136.430162505756,30.1911674521551
"Mégantic","PLQ",1604,5.70859135881557,"QC",23.2607346633037,14.4,61.5328796062755,9.22125200684981
"Mégantic","PCQ",6252,22.2506939995729,"QC",13.1261701225174,12.9,1.7532567637009,22.6408057970908
"Mégantic","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Mégantic","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Mégantic","Ind",NA,NA,"QC",NA,NA,NA,NA
"Mégantic","Other",89,0.31674852302655,"QC",NA,NA,NA,NA
"Mercier","CAQ",2814,10.2839600920952,"QC",17.5136451675547,41,-57.2837922742568,4.3929177553719
"Mercier","QS",14755,53.9231809377627,"QC",9.64178057003824,15.4,-37.3910352594919,33.7607453402842
"Mercier","PQ",3986,14.5671161787816,"QC",34.5188037258404,14.6,136.430162505756,34.4410564538956
"Mercier","PLQ",3837,14.0225852428462,"QC",23.2607346633037,14.4,61.5328796062755,22.6510857380141
"Mercier","PCQ",1051,3.84095311186639,"QC",13.1261701225174,12.9,1.7532567637009,3.90829488209077
"Mercier","PVQ",818,2.98943829258488,"QC",NA,NA,NA,NA
"Mercier","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Mercier","Ind",NA,NA,"QC",NA,NA,NA,NA
"Mercier","Other",102,0.372766144063151,"QC",NA,NA,NA,NA
"Mille-Îles","CAQ",9097,30.931655899354,"QC",17.5136451675547,41,-57.2837922742568,13.2128303869801
"Mille-Îles","QS",3789,12.8833730023801,"QC",9.64178057003824,15.4,-37.3910352594919,8.06614646044832
"Mille-Îles","PQ",3551,12.0741244474668,"QC",34.5188037258404,14.6,136.430162505756,28.5468720522931
"Mille-Îles","PLQ",9522,32.3767426045563,"QC",23.2607346633037,14.4,61.5328796062755,52.2990846518516
"Mille-Îles","PCQ",3105,10.5576334580075,"QC",13.1261701225174,12.9,1.7532567637009,10.7427358806967
"Mille-Îles","PVQ",346,1.17647058823529,"QC",NA,NA,NA,NA
"Mille-Îles","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Mille-Îles","Ind",NA,NA,"QC",NA,NA,NA,NA
"Mille-Îles","Other",NA,NA,"QC",NA,NA,NA,NA
"Mirabel","CAQ",21639,50.1088366061504,"QC",17.5136451675547,41,-57.2837922742568,21.4045947336364
"Mirabel","QS",6222,14.4081141163394,"QC",9.64178057003824,15.4,-37.3910352594919,9.02077108687109
"Mirabel","PQ",7246,16.7793627269359,"QC",34.5188037258404,14.6,136.430162505756,39.6714745627248
"Mirabel","PLQ",2918,6.75713227121156,"QC",23.2607346633037,14.4,61.5328796062755,10.914990336493
"Mirabel","PCQ",4936,11.430159318266,"QC",13.1261701225174,12.9,1.7532567637009,11.6305593596153
"Mirabel","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Mirabel","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Mirabel","Ind",NA,NA,"QC",NA,NA,NA,NA
"Mirabel","Other",223,0.516394961096702,"QC",NA,NA,NA,NA
"Montarville","CAQ",19045,45.9048399537216,"QC",17.5136451675547,41,-57.2837922742568,19.6088067908016
"Montarville","QS",6741,16.248071731585,"QC",9.64178057003824,15.4,-37.3910352594919,10.1727495014405
"Montarville","PQ",7753,18.6873312765137,"QC",34.5188037258404,14.6,136.430162505756,44.1824877050503
"Montarville","PLQ",5090,12.2686077902044,"QC",23.2607346633037,14.4,61.5328796062755,19.817835451117
"Montarville","PCQ",2124,5.11955264172773,"QC",13.1261701225174,12.9,1.7532567637009,5.20931154469005
"Montarville","PVQ",601,1.44861164674123,"QC",NA,NA,NA,NA
"Montarville","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Montarville","Ind",NA,NA,"QC",NA,NA,NA,NA
"Montarville","Other",134,0.322984959506363,"QC",NA,NA,NA,NA
"Montmorency","CAQ",19124,45.1826300619005,"QC",17.5136451675547,41,-57.2837922742568,19.3003061131955
"Montmorency","QS",5100,12.0493313802391,"QC",9.64178057003824,15.4,-37.3910352594919,7.54396163532087
"Montmorency","PQ",4773,11.2767566035061,"QC",34.5188037258404,14.6,136.430162505756,26.6616539630481
"Montmorency","PLQ",1969,4.65198695837074,"QC",23.2607346633037,14.4,61.5328796062755,7.51448849276465
"Montmorency","PCQ",11031,26.0619949912583,"QC",13.1261701225174,12.9,1.7532567637009,26.518928681198
"Montmorency","PVQ",274,0.647356234938336,"QC",NA,NA,NA,NA
"Montmorency","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Montmorency","Ind",NA,NA,"QC",NA,NA,NA,NA
"Montmorency","Other",55,0.129943769786892,"QC",NA,NA,NA,NA
"Mont-Royal–Outremont","CAQ",4677,15.7852104357218,"QC",17.5136451675547,41,-57.2837922742568,6.74284327966859
"Mont-Royal–Outremont","QS",6008,20.2774308954065,"QC",9.64178057003824,15.4,-37.3910352594919,12.695489559586
"Mont-Royal–Outremont","PQ",3385,11.4246177731277,"QC",34.5188037258404,14.6,136.430162505756,27.0112423666673
"Mont-Royal–Outremont","PLQ",11658,39.3465861149549,"QC",23.2607346633037,14.4,61.5328796062755,63.5576735782497
"Mont-Royal–Outremont","PCQ",2522,8.51193087853117,"QC",13.1261701225174,12.9,1.7532567637009,8.66116688238056
"Mont-Royal–Outremont","PVQ",785,2.64943130041513,"QC",NA,NA,NA,NA
"Mont-Royal–Outremont","PCaQ",507,1.71116136217895,"QC",NA,NA,NA,NA
"Mont-Royal–Outremont","Ind",NA,NA,"QC",NA,NA,NA,NA
"Mont-Royal–Outremont","Other",87,0.293631239663843,"QC",NA,NA,NA,NA
"Nelligan","CAQ",5584,16.6457997972933,"QC",17.5136451675547,41,-57.2837922742568,7.11045441902313
"Nelligan","QS",1766,5.26441304477434,"QC",9.64178057003824,15.4,-37.3910352594919,3.29599450699747
"Nelligan","PQ",1399,4.17039289334049,"QC",34.5188037258404,14.6,136.430162505756,9.86006669485342
"Nelligan","PLQ",17454,52.0300482918977,"QC",23.2607346633037,14.4,61.5328796062755,84.0456352664381
"Nelligan","PCQ",5061,15.0867465569666,"QC",13.1261701225174,12.9,1.7532567637009,15.351255961399
"Nelligan","PVQ",558,1.6633875871937,"QC",NA,NA,NA,NA
"Nelligan","PCaQ",1014,3.02271507780361,"QC",NA,NA,NA,NA
"Nelligan","Ind",NA,NA,"QC",NA,NA,NA,NA
"Nelligan","Other",710,2.11649675073034,"QC",NA,NA,NA,NA
"Nicolet-Bécancour","CAQ",13956,47.0500977681883,"QC",17.5136451675547,41,-57.2837922742568,20.0980174978245
"Nicolet-Bécancour","QS",2610,8.79913694288989,"QC",9.64178057003824,15.4,-37.3910352594919,5.50904854604295
"Nicolet-Bécancour","PQ",5095,17.1768592812353,"QC",34.5188037258404,14.6,136.430162505756,40.6112763120096
"Nicolet-Bécancour","PLQ",1406,4.74007147191693,"QC",23.2607346633037,14.4,61.5328796062755,7.65677394398299
"Nicolet-Bécancour","PCQ",6595,22.2338345357697,"QC",13.1261701225174,12.9,1.7532567637009,22.6236507435981
"Nicolet-Bécancour","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Nicolet-Bécancour","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Nicolet-Bécancour","Ind",NA,NA,"QC",NA,NA,NA,NA
"Nicolet-Bécancour","Other",NA,NA,"QC",NA,NA,NA,NA
"Notre-Dame-de-Grâce","CAQ",1877,7.33145847980626,"QC",17.5136451675547,41,-57.2837922742568,3.13172103356066
"Notre-Dame-de-Grâce","QS",3967,15.494883212249,"QC",9.64178057003824,15.4,-37.3910352594919,9.70118596693991
"Notre-Dame-de-Grâce","PQ",1302,5.08554019217249,"QC",34.5188037258404,14.6,136.430162505756,12.023750940649
"Notre-Dame-de-Grâce","PLQ",12918,50.4569955472229,"QC",23.2607346633037,14.4,61.5328796062755,81.5046378702393
"Notre-Dame-de-Grâce","PCQ",2087,8.1517068978986,"QC",13.1261701225174,12.9,1.7532567637009,8.29462725044308
"Notre-Dame-de-Grâce","PVQ",956,3.73408327474416,"QC",NA,NA,NA,NA
"Notre-Dame-de-Grâce","PCaQ",723,2.82399812514647,"QC",NA,NA,NA,NA
"Notre-Dame-de-Grâce","Ind",NA,NA,"QC",NA,NA,NA,NA
"Notre-Dame-de-Grâce","Other",1772,6.9213342707601,"QC",NA,NA,NA,NA
"Orford","CAQ",14084,42.949499878019,"QC",17.5136451675547,41,-57.2837922742568,18.3463975850624
"Orford","QS",5298,16.1563796047817,"QC",9.64178057003824,15.4,-37.3910352594919,10.1153420101004
"Orford","PQ",4463,13.6100268358136,"QC",34.5188037258404,14.6,136.430162505756,32.1782085649912
"Orford","PLQ",4917,14.9945108563064,"QC",23.2607346633037,14.4,61.5328796062755,24.2210651690674
"Orford","PCQ",3567,10.8776530861186,"QC",13.1261701225174,12.9,1.7532567637009,11.0683662745829
"Orford","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Orford","PCaQ",354,1.07953159307148,"QC",NA,NA,NA,NA
"Orford","Ind",NA,NA,"QC",NA,NA,NA,NA
"Orford","Other",109,0.332398145889241,"QC",NA,NA,NA,NA
"Papineau","CAQ",19791,52.8267136450993,"QC",17.5136451675547,41,-57.2837922742568,22.5655687353241
"Papineau","QS",5164,13.7838992099082,"QC",9.64178057003824,15.4,-37.3910352594919,8.62995659619858
"Papineau","PQ",3834,10.2338244714926,"QC",34.5188037258404,14.6,136.430162505756,24.1958478285039
"Papineau","PLQ",3151,8.41074097800555,"QC",23.2607346633037,14.4,61.5328796062755,13.5861120979974
"Papineau","PCQ",4970,13.2660687593423,"QC",13.1261701225174,12.9,1.7532567637009,13.4986570071427
"Papineau","PVQ",450,1.2011531069827,"QC",NA,NA,NA,NA
"Papineau","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Papineau","Ind",NA,NA,"QC",NA,NA,NA,NA
"Papineau","Other",104,0.277599829169336,"QC",NA,NA,NA,NA
"Pointe-aux-Trembles","CAQ",12156,45.8803547839215,"QC",17.5136451675547,41,-57.2837922742568,19.5983476548078
"Pointe-aux-Trembles","QS",4084,15.4142290998302,"QC",9.64178057003824,15.4,-37.3910352594919,9.6506892621338
"Pointe-aux-Trembles","PQ",5265,19.871673900736,"QC",34.5188037258404,14.6,136.430162505756,46.982630896124
"Pointe-aux-Trembles","PLQ",2750,10.3793168522363,"QC",23.2607346633037,14.4,61.5328796062755,16.7660093948767
"Pointe-aux-Trembles","PCQ",1804,6.80883185506699,"QC",13.1261701225174,12.9,1.7532567637009,6.92820816009498
"Pointe-aux-Trembles","PVQ",268,1.01151160596339,"QC",NA,NA,NA,NA
"Pointe-aux-Trembles","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Pointe-aux-Trembles","Ind",NA,NA,"QC",NA,NA,NA,NA
"Pointe-aux-Trembles","Other",168,0.634081902245707,"QC",NA,NA,NA,NA
"Pontiac","CAQ",7056,24.7024226298838,"QC",17.5136451675547,41,-57.2837922742568,10.5519381638721
"Pontiac","QS",2935,10.2751715446016,"QC",9.64178057003824,15.4,-37.3910352594919,6.43317852938633
"Pontiac","PQ",1887,6.60621761658031,"QC",34.5188037258404,14.6,136.430162505756,15.6190910463647
"Pontiac","PLQ",12477,43.6808570228259,"QC",23.2607346633037,14.4,61.5328796062755,70.5589461856708
"Pontiac","PCQ",3118,10.9158381179107,"QC",13.1261701225174,12.9,1.7532567637009,11.1072207880276
"Pontiac","PVQ",616,2.1565607057835,"QC",NA,NA,NA,NA
"Pontiac","PCaQ",475,1.66293236241423,"QC",NA,NA,NA,NA
"Pontiac","Ind",NA,NA,"QC",NA,NA,NA,NA
"Pontiac","Other",NA,NA,"QC",NA,NA,NA,NA
"Portneuf","CAQ",15412,47.379261581973,"QC",17.5136451675547,41,-57.2837922742568,20.2386237962788
"Portneuf","QS",2675,8.22343139967414,"QC",9.64178057003824,15.4,-37.3910352594919,5.14860526548185
"Portneuf","PQ",3203,9.8465984198715,"QC",34.5188037258404,14.6,136.430162505756,23.2803286453914
"Portneuf","PLQ",916,2.81594884564542,"QC",23.2607346633037,14.4,61.5328796062755,4.54868325861073
"Portneuf","PCQ",9675,29.7426911371392,"QC",13.1261701225174,12.9,1.7532567637009,30.2641568812077
"Portneuf","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Portneuf","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Portneuf","Ind",608,1.86910141719696,"QC",NA,NA,NA,NA
"Portneuf","Other",40,0.1229671984998,"QC",NA,NA,NA,NA
"Prévost","CAQ",15903,46.2283073166478,"QC",17.5136451675547,41,-57.2837922742568,19.7469797814742
"Prévost","QS",5196,15.1042120868579,"QC",9.64178057003824,15.4,-37.3910352594919,9.45659081979245
"Prévost","PQ",6737,19.5837330310165,"QC",34.5188037258404,14.6,136.430162505756,46.3018518299259
"Prévost","PLQ",2072,6.02308072439755,"QC",23.2607346633037,14.4,61.5328796062755,9.72925573512988
"Prévost","PCQ",4019,11.682799918607,"QC",13.1261701225174,12.9,1.7532567637009,11.8876293983696
"Prévost","PVQ",374,1.08717769832272,"QC",NA,NA,NA,NA
"Prévost","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Prévost","Ind",NA,NA,"QC",NA,NA,NA,NA
"Prévost","Other",100,0.290689224150461,"QC",NA,NA,NA,NA
"René-Lévesque","CAQ",11377,58.9207105494847,"QC",17.5136451675547,41,-57.2837922742568,25.1686931118018
"René-Lévesque","QS",1459,7.55606194002797,"QC",9.64178057003824,15.4,-37.3910352594919,4.73077215580306
"René-Lévesque","PQ",4087,21.1662955098659,"QC",34.5188037258404,14.6,136.430162505756,50.0435068704244
"René-Lévesque","PLQ",307,1.58993215598944,"QC",23.2607346633037,14.4,61.5328796062755,2.56826319535587
"René-Lévesque","PCQ",1955,10.1248122637112,"QC",13.1261701225174,12.9,1.7532567637009,10.3023262195368
"René-Lévesque","PVQ",NA,NA,"QC",NA,NA,NA,NA
"René-Lévesque","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"René-Lévesque","Ind",42,0.217515148376405,"QC",NA,NA,NA,NA
"René-Lévesque","Other",82,0.424672432544409,"QC",NA,NA,NA,NA
"Repentigny","CAQ",19747,52.359866362624,"QC",17.5136451675547,41,-57.2837922742568,22.36614928038
"Repentigny","QS",4783,12.6822930476746,"QC",9.64178057003824,15.4,-37.3910352594919,7.9402523825065
"Repentigny","PQ",6686,17.7281646073076,"QC",34.5188037258404,14.6,136.430162505756,41.9147283903454
"Repentigny","PLQ",3758,9.9644694277987,"QC",23.2607346633037,14.4,61.5328796062755,16.0958944042102
"Repentigny","PCQ",2419,6.41406374290714,"QC",13.1261701225174,12.9,1.7532567637009,6.52651874930775
"Repentigny","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Repentigny","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Repentigny","Ind",NA,NA,"QC",NA,NA,NA,NA
"Repentigny","Other",321,0.851142811687967,"QC",NA,NA,NA,NA
"Richelieu","CAQ",17098,55.8904288702929,"QC",17.5136451675547,41,-57.2837922742568,23.874271695043
"Richelieu","QS",3084,10.0810669456067,"QC",9.64178057003824,15.4,-37.3910352594919,6.31165164944191
"Richelieu","PQ",6204,20.2798117154812,"QC",34.5188037258404,14.6,136.430162505756,47.9475917947735
"Richelieu","PLQ",1262,4.12526150627615,"QC",23.2607346633037,14.4,61.5328796062755,6.66365370237708
"Richelieu","PCQ",2697,8.81603033472803,"QC",13.1261701225174,12.9,1.7532567637009,8.97059798286158
"Richelieu","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Richelieu","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Richelieu","Ind",NA,NA,"QC",NA,NA,NA,NA
"Richelieu","Other",247,0.807400627615063,"QC",NA,NA,NA,NA
"Richmond","CAQ",21255,46.7502474430881,"QC",17.5136451675547,41,-57.2837922742568,19.9699328100884
"Richmond","QS",9031,19.8636313647861,"QC",9.64178057003824,15.4,-37.3910352594919,12.4364139573634
"Richmond","PQ",5803,12.7636643571978,"QC",34.5188037258404,14.6,136.430162505756,30.1771523814121
"Richmond","PLQ",2476,5.44594743209062,"QC",23.2607346633037,14.4,61.5328796062755,8.79699570889999
"Richmond","PCQ",6683,14.6992191795887,"QC",13.1261701225174,12.9,1.7532567637009,14.9569342340661
"Richmond","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Richmond","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Richmond","Ind",105,0.23094688221709,"QC",NA,NA,NA,NA
"Richmond","Other",112,0.246343341031563,"QC",NA,NA,NA,NA
"Rimouski","CAQ",13761,41.7506067961165,"QC",17.5136451675547,41,-57.2837922742568,17.8342759257874
"Rimouski","QS",7042,21.3652912621359,"QC",9.64178057003824,15.4,-37.3910352594919,13.3765876730175
"Rimouski","PQ",9440,28.6407766990291,"QC",34.5188037258404,14.6,136.430162505756,67.7154348924253
"Rimouski","PLQ",992,3.00970873786408,"QC",23.2607346633037,14.4,61.5328796062755,4.86166919203353
"Rimouski","PCQ",1566,4.75121359223301,"QC",13.1261701225174,12.9,1.7532567637009,4.83451456589671
"Rimouski","PVQ",NA,NA,"QC",NA,NA,NA,NA
"Rimouski","PCaQ",NA,NA,"QC",NA,NA,NA,NA
"Rimouski","Ind",NA,NA,"QC",NA,NA,NA,NA
"Rimouski","Other",159,0.482402912621359,"QC",NA,NA,NA,NA
"Rivière-du-Loup–Témiscouata","CAQ",18183,52.0629921259843,"QC",17.5136451675547,41,-57.2837922742568,22.2393358647727
"Rivière-du-Loup–Témiscouata","QS",5102,14.6084466714388,"QC",9.64178057003824,15.4,-37.3910352594919,9.14619722565704
"Rivière-du-Loup–Témiscouata","PQ",6141,17.5833929849678,"QC",34.5188037258404,14.6,136.430162505756,41.5724446083851
"Rivière-du-Loup–Témiscouata","PLQ",1388,3.97423049391553,"QC",23.2607346633037,14.4,61.5328796062755,6.41968895901247
"Rivière-du-Loup–Témiscouata","PCQ",3937,11.2727272727273,"QC",13.1261701225174,12.9,1.7532567637009,11.4703671260899
